id_orden_compra,fecha_emision,fecha_pago,proveedor,categoria,monto_ars,condicion_pago,estado
OC-5813,2025-07-01,2025-07-08,DistribuidoraTech SA,Tablets,7135766351.875,30 días,Pagado
OC-5814,2025-07-01,2025-07-17,ElectroImport SA,TV/Audio,7135766351.875,30 días,Pagado
OC-5815,2025-07-01,2025-07-08,AccesoriosTotal SRL,Accesorios,7135766351.875,60 días,Pagado
OC-5816,2025-07-01,2025-07-16,MegaComputo SRL,Periféricos,7135766351.875,30 días,Pagado
OC-5817,2025-07-01,2025-07-20,MegaComputo SRL,Almacenamiento,1317598306.0,Contado,Pagado
OC-5818,2025-07-01,2025-07-08,NetSupply SA,Redes,7135766351.875,60 días,Pagado
OC-5819,2025-07-01,2025-07-08,NetSupply SA,Seguridad,7135766351.875,Contado,Pagado
OC-5820,2025-08-01,2025-08-07,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5821,2025-08-01,2025-08-12,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5822,2025-08-01,2025-08-06,DistribuidoraTech SA,Tablets,7135766351.875,30 días,Pagado
OC-5823,2025-08-01,2025-08-18,ElectroImport SA,TV/Audio,7135766351.875,30 días,Pagado
OC-5824,2025-08-01,2025-08-10,AccesoriosTotal SRL,Accesorios,7135766351.875,60 días,Pagado
OC-5825,2025-08-01,2025-08-16,MegaComputo SRL,Periféricos,1524482844.0,30 días,Pagado
OC-5826,2025-08-01,2025-08-14,MegaComputo SRL,Almacenamiento,7135766351.875,Contado,Pagado
OC-5827,2025-08-01,2025-08-09,NetSupply SA,Redes,7135766351.875,Contado,Pagado
OC-5828,2025-08-01,2025-08-20,NetSupply SA,Seguridad,6198442197.0,60 días,Pagado
OC-5829,2025-09-01,2025-09-17,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5830,2025-09-01,2025-09-09,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5831,2025-09-01,2025-09-19,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5832,2025-09-01,2025-09-08,ElectroImport SA,TV/Audio,7135766351.875,30 días,Pagado
OC-5833,2025-09-01,2025-09-05,AccesoriosTotal SRL,Accesorios,7135766351.875,30 días,Pagado
OC-5834,2025-09-01,2025-09-12,MegaComputo SRL,Periféricos,1739712552.0,30 días,Pagado
OC-5835,2025-09-01,2025-09-17,MegaComputo SRL,Almacenamiento,7135766351.875,30 días,Pagado
OC-5836,2025-09-01,2025-09-14,NetSupply SA,Redes,7135766351.875,30 días,Pagado
OC-5837,2025-09-01,2025-09-06,NetSupply SA,Seguridad,7135766351.875,30 días,Pagado
OC-5838,2025-10-01,2025-10-15,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5839,2025-10-01,2025-10-07,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5840,2025-10-01,2025-10-14,DistribuidoraTech SA,Tablets,7135766351.875,60 días,Pagado
OC-5841,2025-10-01,2025-10-05,ElectroImport SA,TV/Audio,3042935184.0,30 días,Pagado
OC-5842,2025-10-01,2025-10-06,AccesoriosTotal SRL,Accesorios,7135766351.875,30 días,Pagado
OC-5843,2025-10-01,2025-10-20,MegaComputo SRL,Periféricos,7135766351.875,60 días,Pagado
OC-5844,2025-10-01,2025-10-16,MegaComputo SRL,Almacenamiento,7135766351.875,60 días,Pagado
OC-5845,2025-10-01,2025-10-20,NetSupply SA,Redes,7135766351.875,60 días,Pagado
OC-5846,2025-10-01,2025-10-18,NetSupply SA,Seguridad,878101861.0,60 días,Pagado
OC-5847,2025-11-01,2025-11-13,DistribuidoraTech SA,Smartphones,7135766351.875,Contado,Pagado
OC-5848,2025-11-01,2025-11-05,MegaComputo SRL,Computación,7135766351.875,60 días,Pagado
OC-5849,2025-11-01,2025-11-20,DistribuidoraTech SA,Tablets,7135766351.875,30 días,Pagado
OC-5850,2025-11-01,2025-11-18,ElectroImport SA,TV/Audio,7135766351.875,Contado,Pagado
OC-5851,2025-11-01,2025-11-18,AccesoriosTotal SRL,Accesorios,7135766351.875,60 días,Pagado
OC-5852,2025-11-01,2025-11-14,MegaComputo SRL,Periféricos,7135766351.875,Contado,Pagado
OC-5853,2025-11-01,2025-11-18,MegaComputo SRL,Almacenamiento,7135766351.875,60 días,Pagado
OC-5854,2025-11-01,2025-11-13,NetSupply SA,Redes,1246304291.0,Contado,Pagado
OC-5855,2025-11-01,2025-11-15,NetSupply SA,Seguridad,7135766351.875,60 días,Pagado
OC-5856,2025-12-01,2025-12-15,DistribuidoraTech SA,Smartphones,7135766351.875,60 días,Pagado
OC-5857,2025-12-01,2025-12-14,MegaComputo SRL,Computación,7135766351.875,30 días,Pagado
OC-5858,2025-12-01,2025-12-07,DistribuidoraTech SA,Tablets,7135766351.875,Contado,Pagado
OC-5859,2025-12-01,2025-12-15,ElectroImport SA,TV/Audio,7135766351.875,60 días,Pagado
OC-5860,2025-12-01,2025-12-08,AccesoriosTotal SRL,Accesorios,7135766351.875,Contado,Pagado
OC-5861,2025-12-01,2025-12-10,MegaComputo SRL,Periféricos,7135766351.875,60 días,Pagado
OC-5862,2025-12-01,2025-12-14,MegaComputo SRL,Almacenamiento,7135766351.875,60 días,Pagado
OC-5863,2025-12-01,2025-12-15,NetSupply SA,Redes,7135766351.875,60 días,Pagado
OC-5864,2025-12-01,2025-12-16,NetSupply SA,Seguridad,7135766351.875,60 días,Pagado
