id_ticket,fecha,hora,anio,mes,id_producto,nombre_producto,categoria,cantidad,precio_unitario,descuento_pct,subtotal_ars,medio_pago,vendedor,canal
TK-36971,2025-01-10,15:56,2025,1,P011,"Monitor 24""",Periféricos,3,3378802.19,0.05,9629586.24,Débito,V03-Martínez,Local físico
TK-36972,2025-01-10,12:42,2025,1,P003,"Notebook 15""",Computación,2,11057040.08,0.05,21008376.15,Crédito 3 cuotas,V03-Martínez,Local físico
TK-36973,2025-01-10,12:51,2025,1,P006,"Smart TV 43""",TV/Audio,1,6472034.37,0.0,6472034.37,Débito,V04-Rodríguez,Local físico
TK-36974,2025-01-10,10:35,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7831496.98,0.0,7831496.98,Crédito 1 cuota,V01-López,Local físico
TK-36975,2025-01-10,11:52,2025,1,P006,"Smart TV 43""",TV/Audio,1,6913506.32,0.1,6222155.69,Crédito 1 cuota,V02-García,Local físico
TK-36976,2025-01-10,09:07,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1114318.45,0.0,1114318.45,Crédito 3 cuotas,V05-Fernández,Local físico
TK-36977,2025-01-10,09:03,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1371434.11,0.0,1371434.11,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-36978,2025-01-10,15:33,2025,1,P008,Auriculares Bluetooth,Accesorios,1,543155.65,0.05,515997.87,Efectivo,V02-García,Local físico
TK-36979,2025-01-10,19:08,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1364819.23,0.0,1364819.23,Crédito 1 cuota,V03-Martínez,Local físico
TK-36980,2025-01-10,14:58,2025,1,P015,Servicio Técnico,Servicios,1,308548.55,0.0,308548.55,Crédito 1 cuota,V02-García,Local físico
TK-36981,2025-01-10,16:01,2025,1,P003,"Notebook 15""",Computación,1,11678593.96,0.0,11678593.96,Débito,V01-López,Local físico
TK-36981,2025-01-10,16:01,2025,1,P008,Auriculares Bluetooth,Accesorios,1,512999.59,0.1,461699.63,Débito,V01-López,Local físico
TK-36982,2025-01-11,09:41,2025,1,P010,Teclado Mecánico,Periféricos,1,760142.36,0.05,722135.24,Crédito 3 cuotas,V01-López,Local físico
TK-36982,2025-01-11,09:41,2025,1,P008,Auriculares Bluetooth,Accesorios,1,523772.4,0.0,523772.4,Crédito 3 cuotas,V01-López,Local físico
TK-36983,2025-01-11,17:53,2025,1,P007,"Smart TV 55""",TV/Audio,1,11752902.51,0.05,11165257.39,Débito,V04-Rodríguez,Local físico
TK-36984,2025-01-11,12:46,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1156594.04,0.15,983104.94,Débito,V03-Martínez,Local físico
TK-36985,2025-01-11,12:39,2025,1,P011,"Monitor 24""",Periféricos,1,3454182.53,0.1,3108764.28,Crédito 1 cuota,V02-García,Local físico
TK-36986,2025-01-11,15:42,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1092399.85,0.05,1037779.85,Transferencia,V01-López,Local físico
TK-36987,2025-01-11,19:39,2025,1,P001,Smartphone Gama Media,Smartphones,1,2872347.87,0.0,2872347.87,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-36988,2025-01-11,20:56,2025,1,P009,Mouse Inalámbrico,Periféricos,1,194620.96,0.05,184889.91,Efectivo,V01-López,Local físico
TK-36989,2025-01-11,18:16,2025,1,P010,Teclado Mecánico,Periféricos,1,693405.71,0.0,693405.71,Débito,V04-Rodríguez,Local físico
TK-36990,2025-01-13,17:20,2025,1,P011,"Monitor 24""",Periféricos,1,3483413.44,0.0,3483413.44,Crédito 1 cuota,V02-García,Local físico
TK-36991,2025-01-13,17:47,2025,1,P010,Teclado Mecánico,Periféricos,1,805969.17,0.0,805969.17,Débito,V05-Fernández,Local físico
TK-36992,2025-01-13,09:25,2025,1,P002,Smartphone Gama Alta,Smartphones,2,7630854.25,0.0,15261708.51,Débito,V02-García,Local físico
TK-36992,2025-01-13,09:25,2025,1,P008,Auriculares Bluetooth,Accesorios,1,525066.63,0.0,525066.63,Débito,V02-García,Local físico
TK-36992,2025-01-13,09:25,2025,1,P004,Notebook Ultra,Computación,1,17177211.21,0.05,16318350.65,Débito,V02-García,Local físico
TK-36993,2025-01-13,20:13,2025,1,P005,"Tablet 10""",Tablets,1,3403405.88,0.0,3403405.88,Crédito 6 cuotas,V01-López,Local físico
TK-36994,2025-01-13,14:03,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7402586.69,0.0,7402586.69,Débito,V04-Rodríguez,Local físico
TK-36995,2025-01-13,11:28,2025,1,P007,"Smart TV 55""",TV/Audio,1,11723309.61,0.0,11723309.61,Crédito 1 cuota,V03-Martínez,Local físico
TK-36995,2025-01-13,11:28,2025,1,P005,"Tablet 10""",Tablets,1,3316976.81,0.0,3316976.81,Crédito 1 cuota,V03-Martínez,Local físico
TK-36996,2025-01-13,09:59,2025,1,P006,"Smart TV 43""",TV/Audio,1,6815998.78,0.0,6815998.78,Crédito 3 cuotas,V03-Martínez,Local físico
TK-36997,2025-01-13,14:06,2025,1,P009,Mouse Inalámbrico,Periféricos,1,204666.73,0.0,204666.73,Efectivo,V04-Rodríguez,Local físico
TK-36997,2025-01-13,14:06,2025,1,P005,"Tablet 10""",Tablets,1,3367033.01,0.0,3367033.01,Efectivo,V04-Rodríguez,Local físico
TK-36998,2025-01-13,09:25,2025,1,P007,"Smart TV 55""",TV/Audio,1,11393482.79,0.0,11393482.79,Débito,V05-Fernández,Local físico
TK-36998,2025-01-13,09:25,2025,1,P008,Auriculares Bluetooth,Accesorios,1,496194.31,0.0,496194.31,Débito,V05-Fernández,Local físico
TK-36999,2025-01-13,10:02,2025,1,P001,Smartphone Gama Media,Smartphones,2,2896932.55,0.05,5504171.84,Crédito 3 cuotas,V01-López,Local físico
TK-37000,2025-01-13,10:52,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7356609.58,0.0,7356609.58,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-37001,2025-01-13,13:58,2025,1,P010,Teclado Mecánico,Periféricos,1,736250.2,0.05,699437.69,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-37002,2025-01-13,09:39,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1358282.15,0.0,1358282.15,Efectivo,V05-Fernández,Local físico
TK-37002,2025-01-13,09:39,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7371443.21,0.05,7002871.05,Efectivo,V05-Fernández,Local físico
TK-37003,2025-01-13,13:26,2025,1,P013,Router WiFi 6,Redes,1,870168.72,0.0,870168.72,Efectivo,V01-López,Local físico
TK-37003,2025-01-13,13:26,2025,1,P008,Auriculares Bluetooth,Accesorios,1,528181.61,0.0,528181.61,Efectivo,V01-López,Local físico
TK-37004,2025-01-14,15:16,2025,1,P003,"Notebook 15""",Computación,1,10834993.59,0.0,10834993.59,Crédito 1 cuota,V05-Fernández,Local físico
TK-37005,2025-01-14,11:13,2025,1,P001,Smartphone Gama Media,Smartphones,1,2796816.45,0.0,2796816.45,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-37006,2025-01-14,19:08,2025,1,P001,Smartphone Gama Media,Smartphones,1,2734640.34,0.0,2734640.34,Crédito 3 cuotas,V05-Fernández,Local físico
TK-37006,2025-01-14,19:08,2025,1,P003,"Notebook 15""",Computación,1,11069726.57,0.1,9962753.91,Crédito 3 cuotas,V05-Fernández,Local físico
TK-37007,2025-01-14,18:56,2025,1,P001,Smartphone Gama Media,Smartphones,1,2566558.52,0.1,2309902.67,Crédito 3 cuotas,V02-García,Local físico
TK-37008,2025-01-14,18:22,2025,1,P006,"Smart TV 43""",TV/Audio,1,7017090.41,0.15,5964526.85,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-37009,2025-01-14,11:15,2025,1,P008,Auriculares Bluetooth,Accesorios,1,529106.94,0.0,529106.94,Crédito 1 cuota,V03-Martínez,Local físico
TK-37010,2025-01-14,11:15,2025,1,P011,"Monitor 24""",Periféricos,1,3309758.15,0.1,2978782.34,Crédito 3 cuotas,V02-García,Local físico
TK-37011,2025-01-14,12:47,2025,1,P008,Auriculares Bluetooth,Accesorios,1,533911.46,0.15,453824.74,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-37011,2025-01-14,12:47,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1147501.35,0.0,1147501.35,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-37011,2025-01-14,12:47,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7755790.26,0.0,7755790.26,Crédito 1 cuota,V04-Rodríguez,Local físico
TK-37012,2025-01-14,18:27,2025,1,P001,Smartphone Gama Media,Smartphones,1,2929202.67,0.05,2782742.53,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37012,2025-01-14,18:27,2025,1,P008,Auriculares Bluetooth,Accesorios,2,515824.46,0.05,980066.47,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37013,2025-01-14,15:22,2025,1,P003,"Notebook 15""",Computación,1,11088547.72,0.05,10534120.34,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37013,2025-01-14,15:22,2025,1,P006,"Smart TV 43""",TV/Audio,1,6574280.34,0.0,6574280.34,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37013,2025-01-14,15:22,2025,1,P015,Servicio Técnico,Servicios,1,307307.33,0.0,307307.33,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37014,2025-01-14,10:22,2025,1,P013,Router WiFi 6,Redes,1,903147.94,0.0,903147.94,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37015,2025-01-14,12:30,2025,1,P008,Auriculares Bluetooth,Accesorios,1,525063.43,0.0,525063.43,Crédito 3 cuotas,V01-López,Local físico
TK-37016,2025-01-14,14:37,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7560410.96,0.0,7560410.96,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37016,2025-01-14,14:37,2025,1,P009,Mouse Inalámbrico,Periféricos,1,202783.69,0.15,172366.14,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37016,2025-01-14,14:37,2025,1,P001,Smartphone Gama Media,Smartphones,2,2932544.24,0.0,5865088.47,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37017,2025-01-14,20:26,2025,1,P013,Router WiFi 6,Redes,2,941255.97,0.0,1882511.94,Débito,V01-López,Local físico
TK-37017,2025-01-14,20:26,2025,1,P006,"Smart TV 43""",TV/Audio,1,6483949.31,0.05,6159751.84,Débito,V01-López,Local físico
TK-37018,2025-01-15,20:18,2025,1,P002,Smartphone Gama Alta,Smartphones,2,7639766.44,0.1,13751579.59,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37019,2025-01-15,15:53,2025,1,P006,"Smart TV 43""",TV/Audio,1,6552657.54,0.15,5569758.91,Débito,V03-Martínez,Local físico
TK-37020,2025-01-15,15:39,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7254871.7,0.0,7254871.7,Efectivo,V01-López,Local físico
TK-37021,2025-01-15,12:16,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7340388.87,0.05,6973369.43,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-37022,2025-01-15,14:59,2025,1,P003,"Notebook 15""",Computación,1,11014923.47,0.05,10464177.3,Efectivo,V05-Fernández,Local físico
TK-37022,2025-01-15,14:59,2025,1,P005,"Tablet 10""",Tablets,1,3254086.51,0.0,3254086.51,Efectivo,V05-Fernández,Local físico
TK-37023,2025-01-15,11:52,2025,1,P010,Teclado Mecánico,Periféricos,1,725583.7,0.1,653025.33,Crédito 6 cuotas,V05-Fernández,Local físico
TK-37024,2025-01-15,16:30,2025,1,P010,Teclado Mecánico,Periféricos,3,752807.9,0.0,2258423.69,Débito,V05-Fernández,Local físico
TK-37025,2025-01-15,15:05,2025,1,P007,"Smart TV 55""",TV/Audio,1,11571227.3,0.0,11571227.3,Crédito 3 cuotas,V05-Fernández,Local físico
TK-37026,2025-01-15,18:11,2025,1,P006,"Smart TV 43""",TV/Audio,1,7095820.45,0.0,7095820.45,Débito,V01-López,Local físico
TK-37027,2025-01-15,14:03,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7316807.77,0.0,7316807.77,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-37027,2025-01-15,14:03,2025,1,P003,"Notebook 15""",Computación,1,11271361.41,0.0,11271361.41,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-37028,2025-01-16,13:14,2025,1,P006,"Smart TV 43""",TV/Audio,2,6834539.67,0.15,11618717.44,Transferencia,V03-Martínez,Local físico
TK-37029,2025-01-16,18:36,2025,1,P003,"Notebook 15""",Computación,1,11514845.43,0.0,11514845.43,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37030,2025-01-16,18:35,2025,1,P001,Smartphone Gama Media,Smartphones,1,2738265.53,0.0,2738265.53,Crédito 6 cuotas,V01-López,Local físico
TK-37031,2025-01-16,18:48,2025,1,P013,Router WiFi 6,Redes,1,952917.39,0.0,952917.39,Crédito 1 cuota,V01-López,Local físico
TK-37032,2025-01-16,18:04,2025,1,P003,"Notebook 15""",Computación,1,10580554.08,0.0,10580554.08,Crédito 6 cuotas,V02-García,Local físico
TK-37032,2025-01-16,18:04,2025,1,P005,"Tablet 10""",Tablets,1,3480454.6,0.1,3132409.14,Crédito 6 cuotas,V02-García,Local físico
TK-37032,2025-01-16,18:04,2025,1,P006,"Smart TV 43""",TV/Audio,1,6884759.95,0.05,6540521.96,Crédito 6 cuotas,V02-García,Local físico
TK-37033,2025-01-16,12:31,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1092104.18,0.0,1092104.18,Transferencia,V01-López,Local físico
TK-37034,2025-01-16,13:17,2025,1,P013,Router WiFi 6,Redes,1,921021.18,0.0,921021.18,Crédito 3 cuotas,V05-Fernández,Local físico
TK-37035,2025-01-17,15:43,2025,1,P005,"Tablet 10""",Tablets,1,3414550.89,0.0,3414550.89,Crédito 6 cuotas,V02-García,Local físico
TK-37036,2025-01-17,14:14,2025,1,P008,Auriculares Bluetooth,Accesorios,1,532279.08,0.15,452437.21,Débito,V05-Fernández,Local físico
TK-37037,2025-01-17,09:52,2025,1,P012,Disco SSD 1TB,Almacenamiento,2,1129448.17,0.0,2258896.34,Crédito 6 cuotas,V05-Fernández,Local físico
TK-37037,2025-01-17,09:52,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7525711.77,0.05,7149426.18,Crédito 6 cuotas,V05-Fernández,Local físico
TK-37038,2025-01-17,17:43,2025,1,P009,Mouse Inalámbrico,Periféricos,1,189634.04,0.05,180152.34,Transferencia,V02-García,Local físico
TK-37038,2025-01-17,17:43,2025,1,P001,Smartphone Gama Media,Smartphones,1,2673507.71,0.0,2673507.71,Transferencia,V02-García,Local físico
TK-37038,2025-01-17,17:43,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7324975.1,0.0,7324975.1,Transferencia,V02-García,Local físico
TK-37039,2025-01-17,18:13,2025,1,P010,Teclado Mecánico,Periféricos,1,754319.53,0.0,754319.53,Crédito 1 cuota,V02-García,Local físico
TK-37039,2025-01-17,18:13,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1064182.47,0.1,957764.22,Crédito 1 cuota,V02-García,Local físico
TK-37040,2025-01-17,10:27,2025,1,P011,"Monitor 24""",Periféricos,1,3249708.29,0.0,3249708.29,Débito,V04-Rodríguez,Local físico
TK-37040,2025-01-17,10:27,2025,1,P008,Auriculares Bluetooth,Accesorios,1,553429.27,0.0,553429.27,Débito,V04-Rodríguez,Local físico
TK-37041,2025-01-17,09:50,2025,1,P009,Mouse Inalámbrico,Periféricos,1,197464.75,0.05,187591.51,Crédito 1 cuota,V02-García,Local físico
TK-37041,2025-01-17,09:50,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1366891.39,0.0,1366891.39,Crédito 1 cuota,V02-García,Local físico
TK-37041,2025-01-17,09:50,2025,1,P003,"Notebook 15""",Computación,2,10801877.38,0.1,19443379.28,Crédito 1 cuota,V02-García,Local físico
TK-37042,2025-01-17,18:41,2025,1,P005,"Tablet 10""",Tablets,1,3383132.48,0.0,3383132.48,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-37043,2025-01-17,09:48,2025,1,P006,"Smart TV 43""",TV/Audio,3,6756346.03,0.0,20269038.1,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37043,2025-01-17,09:48,2025,1,P007,"Smart TV 55""",TV/Audio,1,11115449.14,0.0,11115449.14,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37044,2025-01-17,17:52,2025,1,P008,Auriculares Bluetooth,Accesorios,1,545471.75,0.0,545471.75,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-37045,2025-01-17,10:08,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1361379.46,0.0,1361379.46,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37046,2025-01-17,13:48,2025,1,P011,"Monitor 24""",Periféricos,1,3574330.85,0.0,3574330.85,Crédito 6 cuotas,V02-García,Local físico
TK-37046,2025-01-17,13:48,2025,1,P001,Smartphone Gama Media,Smartphones,1,2743247.55,0.0,2743247.55,Crédito 6 cuotas,V02-García,Local físico
TK-37047,2025-01-17,10:23,2025,1,P001,Smartphone Gama Media,Smartphones,1,2747428.31,0.05,2610056.9,Débito,V01-López,Local físico
TK-37048,2025-01-17,15:55,2025,1,P005,"Tablet 10""",Tablets,1,3377337.17,0.0,3377337.17,Débito,V04-Rodríguez,Local físico
TK-37049,2025-01-17,13:20,2025,1,P013,Router WiFi 6,Redes,2,978047.6,0.0,1956095.2,Efectivo,V04-Rodríguez,Local físico
TK-37050,2025-01-17,13:32,2025,1,P005,"Tablet 10""",Tablets,1,3285147.97,0.15,2792375.78,Crédito 1 cuota,V05-Fernández,Local físico
TK-37051,2025-01-17,20:54,2025,1,P010,Teclado Mecánico,Periféricos,1,728866.59,0.1,655979.93,Efectivo,V02-García,Local físico
TK-37052,2025-01-17,20:00,2025,1,P009,Mouse Inalámbrico,Periféricos,1,200467.4,0.05,190444.03,Débito,V05-Fernández,Local físico
TK-37052,2025-01-17,20:00,2025,1,P005,"Tablet 10""",Tablets,3,3391592.0,0.0,10174776.01,Débito,V05-Fernández,Local físico
TK-37053,2025-01-18,10:19,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1057416.24,0.0,1057416.24,Crédito 1 cuota,V05-Fernández,Local físico
TK-37054,2025-01-18,15:22,2025,1,P004,Notebook Ultra,Computación,1,17367743.94,0.0,17367743.94,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37055,2025-01-18,13:37,2025,1,P001,Smartphone Gama Media,Smartphones,2,2800489.2,0.0,5600978.4,Débito,V04-Rodríguez,Local físico
TK-37055,2025-01-18,13:37,2025,1,P013,Router WiFi 6,Redes,1,924643.07,0.1,832178.77,Débito,V04-Rodríguez,Local físico
TK-37056,2025-01-18,15:44,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1075109.71,0.0,1075109.71,Crédito 1 cuota,V02-García,Local físico
TK-37057,2025-01-18,12:29,2025,1,P006,"Smart TV 43""",TV/Audio,1,6683231.66,0.0,6683231.66,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37057,2025-01-18,12:29,2025,1,P013,Router WiFi 6,Redes,1,1011299.75,0.15,859604.79,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37057,2025-01-18,12:29,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1088920.16,0.0,1088920.16,Crédito 6 cuotas,V03-Martínez,Local físico
TK-37058,2025-01-18,10:01,2025,1,P005,"Tablet 10""",Tablets,1,3418454.7,0.0,3418454.7,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37059,2025-01-18,16:45,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1358534.32,0.15,1154754.17,Crédito 3 cuotas,V02-García,Local físico
TK-37060,2025-01-18,16:05,2025,1,P006,"Smart TV 43""",TV/Audio,1,7016295.78,0.0,7016295.78,Efectivo,V03-Martínez,Local físico
TK-37061,2025-01-18,09:50,2025,1,P013,Router WiFi 6,Redes,1,921615.86,0.0,921615.86,Crédito 6 cuotas,V02-García,Local físico
TK-37062,2025-01-18,18:35,2025,1,P005,"Tablet 10""",Tablets,1,3189178.36,0.0,3189178.36,Efectivo,V05-Fernández,Local físico
TK-37063,2025-01-18,11:02,2025,1,P003,"Notebook 15""",Computación,1,11105406.49,0.0,11105406.49,Transferencia,V02-García,Local físico
TK-37063,2025-01-18,11:02,2025,1,P015,Servicio Técnico,Servicios,1,306403.65,0.15,260443.1,Transferencia,V02-García,Local físico
TK-37063,2025-01-18,11:02,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7710048.52,0.0,7710048.52,Transferencia,V02-García,Local físico
TK-37064,2025-01-18,20:34,2025,1,P001,Smartphone Gama Media,Smartphones,1,2735732.46,0.0,2735732.46,Débito,V02-García,Local físico
TK-37065,2025-01-20,10:33,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1398041.69,0.0,1398041.69,Transferencia,V03-Martínez,Local físico
TK-37066,2025-01-20,11:50,2025,1,P006,"Smart TV 43""",TV/Audio,1,6631752.04,0.0,6631752.04,Crédito 1 cuota,V02-García,Local físico
TK-37067,2025-01-20,15:50,2025,1,P009,Mouse Inalámbrico,Periféricos,1,195666.89,0.05,185883.55,Transferencia,V03-Martínez,Local físico
TK-37068,2025-01-20,14:12,2025,1,P011,"Monitor 24""",Periféricos,1,3379032.94,0.0,3379032.94,Crédito 6 cuotas,V02-García,Local físico
TK-37069,2025-01-20,10:14,2025,1,P009,Mouse Inalámbrico,Periféricos,1,199899.39,0.05,189904.42,Crédito 3 cuotas,V04-Rodríguez,Local físico
TK-37070,2025-01-20,15:45,2025,1,P008,Auriculares Bluetooth,Accesorios,2,517517.31,0.15,879779.42,Efectivo,V02-García,Local físico
TK-37071,2025-01-20,20:26,2025,1,P002,Smartphone Gama Alta,Smartphones,2,7546356.16,0.0,15092712.31,Efectivo,V05-Fernández,Local físico
TK-37072,2025-01-20,20:17,2025,1,P007,"Smart TV 55""",TV/Audio,1,11752568.76,0.0,11752568.76,Débito,V04-Rodríguez,Local físico
TK-37073,2025-01-20,15:10,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7150504.5,0.0,7150504.5,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37074,2025-01-20,12:52,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7458348.43,0.0,7458348.43,Débito,V02-García,Local físico
TK-37075,2025-01-20,17:54,2025,1,P003,"Notebook 15""",Computación,2,11576228.49,0.0,23152456.97,Débito,V05-Fernández,Local físico
TK-37076,2025-01-21,14:23,2025,1,P001,Smartphone Gama Media,Smartphones,1,2761170.98,0.0,2761170.98,Crédito 1 cuota,V03-Martínez,Local físico
TK-37077,2025-01-21,09:47,2025,1,P013,Router WiFi 6,Redes,1,930730.64,0.15,791121.04,Crédito 1 cuota,V01-López,Local físico
TK-37078,2025-01-21,10:29,2025,1,P010,Teclado Mecánico,Periféricos,1,721909.35,0.0,721909.35,Crédito 1 cuota,V05-Fernández,Local físico
TK-37079,2025-01-21,15:54,2025,1,P014,Cámara IP Seguridad,Seguridad,1,1393932.31,0.0,1393932.31,Crédito 6 cuotas,V02-García,Local físico
TK-37080,2025-01-21,12:24,2025,1,P013,Router WiFi 6,Redes,1,913293.38,0.15,776299.37,Débito,V05-Fernández,Local físico
TK-37081,2025-01-21,20:35,2025,1,P007,"Smart TV 55""",TV/Audio,1,11443805.47,0.0,11443805.47,Débito,V04-Rodríguez,Local físico
TK-37082,2025-01-21,10:26,2025,1,P002,Smartphone Gama Alta,Smartphones,2,7467956.53,0.0,14935913.06,Efectivo,V05-Fernández,Local físico
TK-37083,2025-01-21,16:48,2025,1,P010,Teclado Mecánico,Periféricos,1,743366.2,0.0,743366.2,Efectivo,V01-López,Local físico
TK-37084,2025-01-21,13:21,2025,1,P004,Notebook Ultra,Computación,1,17629646.55,0.0,17629646.55,Crédito 6 cuotas,V05-Fernández,Local físico
TK-37085,2025-01-21,17:32,2025,1,P001,Smartphone Gama Media,Smartphones,1,2772993.21,0.0,2772993.21,Crédito 3 cuotas,V05-Fernández,Local físico
TK-37085,2025-01-21,17:32,2025,1,P012,Disco SSD 1TB,Almacenamiento,2,1108890.86,0.0,2217781.72,Crédito 3 cuotas,V05-Fernández,Local físico
TK-37086,2025-01-21,09:52,2025,1,P010,Teclado Mecánico,Periféricos,1,726115.62,0.0,726115.62,Crédito 3 cuotas,V05-Fernández,Local físico
TK-37087,2025-01-21,12:56,2025,1,P005,"Tablet 10""",Tablets,1,3366810.58,0.0,3366810.58,Débito,V03-Martínez,Local físico
TK-37088,2025-01-21,12:23,2025,1,P008,Auriculares Bluetooth,Accesorios,2,569592.22,0.0,1139184.44,Crédito 1 cuota,V03-Martínez,Local físico
TK-37089,2025-01-21,19:55,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7475982.7,0.15,6354585.29,Crédito 1 cuota,V05-Fernández,Local físico
TK-37090,2025-01-21,13:32,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7433667.14,0.0,7433667.14,Débito,V02-García,Local físico
TK-37090,2025-01-21,13:32,2025,1,P001,Smartphone Gama Media,Smartphones,1,2651597.84,0.0,2651597.84,Débito,V02-García,Local físico
TK-37091,2025-01-22,19:48,2025,1,P002,Smartphone Gama Alta,Smartphones,1,7365224.93,0.0,7365224.93,Efectivo,V04-Rodríguez,Local físico
TK-37091,2025-01-22,19:48,2025,1,P008,Auriculares Bluetooth,Accesorios,2,544676.86,0.0,1089353.72,Efectivo,V04-Rodríguez,Local físico
TK-37091,2025-01-22,19:48,2025,1,P006,"Smart TV 43""",TV/Audio,3,7399978.01,0.05,21089937.33,Efectivo,V04-Rodríguez,Local físico
TK-37092,2025-01-22,20:00,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1090500.44,0.0,1090500.44,Débito,V03-Martínez,Local físico
TK-37093,2025-01-22,10:34,2025,1,P010,Teclado Mecánico,Periféricos,1,714590.67,0.0,714590.67,Crédito 6 cuotas,V01-López,Local físico
TK-37094,2025-01-22,17:13,2025,1,P005,"Tablet 10""",Tablets,1,3490105.99,0.0,3490105.99,Crédito 3 cuotas,V02-García,Local físico
TK-37095,2025-01-22,20:24,2025,1,P010,Teclado Mecánico,Periféricos,1,752483.14,0.05,714858.98,Efectivo,V03-Martínez,Local físico
TK-37096,2025-01-22,20:26,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1117995.2,0.0,1117995.2,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37096,2025-01-22,20:26,2025,1,P006,"Smart TV 43""",TV/Audio,1,6666401.4,0.0,6666401.4,Crédito 3 cuotas,V03-Martínez,Local físico
TK-37097,2025-01-22,15:09,2025,1,P005,"Tablet 10""",Tablets,1,3364896.79,0.0,3364896.79,Débito,V02-García,Local físico
TK-37098,2025-01-23,14:31,2025,1,P012,Disco SSD 1TB,Almacenamiento,1,1076631.33,0.0,1076631.33,Crédito 3 cuotas,V01-López,Local físico
TK-37099,2025-01-23,14:59,2025,1,P004,Notebook Ultra,Computación,1,16250677.46,0.1,14625609.71,Crédito 6 cuotas,V05-Fernández,Local físico
TK-37100,2025-01-23,19:10,2025,1,P005,"Tablet 10""",Tablets,2,3296076.61,0.0,6592153.23,Crédito 6 cuotas,V01-López,Local físico
TK-37101,2025-01-23,18:32,2025,1,P009,Mouse Inalámbrico,Periféricos,2,182578.97,0.0,365157.94,Crédito 6 cuotas,V04-Rodríguez,Local físico
TK-37102,2025-01-23,17:35,2025,1,P013,Router WiFi 6,Redes,1,932965.57,0.1,839669.01,Crédito 6 cuotas,V01-López,Local físico
