id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro
RES-002934,2024-03-04,2024,3,E-waste,Componentes y productos defectuosos,6.87,4.36,2.51,EcoRetiro SA
RES-002935,2024-03-04,2024,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.22,1.27,0.95,Municipal
RES-002936,2024-03-04,2024,3,Residuo general,Residuos de oficina y comedor,8.46,1.1,7.36,VerdeLogística
RES-002937,2024-03-04,2024,3,Papel y cartón of.,Papel de impresión y documentos,3.69,2.59,1.1,Municipal
RES-002938,2024-03-11,2024,3,Embalaje cartón,Cajas y embalajes de productos,23.81,13.34,10.47,Municipal
RES-002939,2024-03-11,2024,3,Plástico,"Film, espumas y plásticos varios",11.97,1.56,10.41,VerdeLogística
RES-002940,2024-03-11,2024,3,E-waste,Componentes y productos defectuosos,6.48,4.05,2.44,Municipal
RES-002941,2024-03-11,2024,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.14,1.27,0.87,VerdeLogística
RES-002942,2024-03-11,2024,3,Residuo general,Residuos de oficina y comedor,7.73,1.01,6.73,EcoRetiro SA
RES-002943,2024-03-11,2024,3,Papel y cartón of.,Papel de impresión y documentos,2.72,1.83,0.89,VerdeLogística
RES-002944,2024-03-18,2024,3,Embalaje cartón,Cajas y embalajes de productos,31.63,23.98,7.65,EcoRetiro SA
RES-002945,2024-03-18,2024,3,Plástico,"Film, espumas y plásticos varios",12.82,1.67,11.16,VerdeLogística
RES-002946,2024-03-18,2024,3,E-waste,Componentes y productos defectuosos,6.78,4.62,2.17,EcoRetiro SA
RES-002947,2024-03-18,2024,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.34,1.39,0.95,Municipal
RES-002948,2024-03-18,2024,3,Residuo general,Residuos de oficina y comedor,10.2,1.33,8.88,Municipal
RES-002949,2024-03-18,2024,3,Papel y cartón of.,Papel de impresión y documentos,3.9,2.21,1.69,Municipal
RES-002950,2024-03-25,2024,3,Embalaje cartón,Cajas y embalajes de productos,29.28,17.45,11.83,Municipal
RES-002951,2024-03-25,2024,3,Plástico,"Film, espumas y plásticos varios",13.41,1.74,11.66,EcoRetiro SA
RES-002952,2024-03-25,2024,3,E-waste,Componentes y productos defectuosos,6.38,4.86,1.53,Municipal
RES-002953,2024-03-25,2024,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.92,1.69,1.23,EcoRetiro SA
RES-002954,2024-03-25,2024,3,Residuo general,Residuos de oficina y comedor,8.37,1.09,7.28,EcoRetiro SA
RES-002955,2024-03-25,2024,3,Papel y cartón of.,Papel de impresión y documentos,4.09,2.68,1.42,Municipal
RES-002956,2024-04-01,2024,4,Embalaje cartón,Cajas y embalajes de productos,28.21,18.44,9.77,EcoRetiro SA
RES-002957,2024-04-01,2024,4,Plástico,"Film, espumas y plásticos varios",11.56,1.5,10.06,EcoRetiro SA
RES-002958,2024-04-01,2024,4,E-waste,Componentes y productos defectuosos,7.85,4.96,2.89,EcoRetiro SA
RES-002959,2024-04-01,2024,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.65,1.81,0.85,EcoRetiro SA
RES-002960,2024-04-01,2024,4,Residuo general,Residuos de oficina y comedor,11.03,1.43,9.6,EcoRetiro SA
RES-002961,2024-04-01,2024,4,Papel y cartón of.,Papel de impresión y documentos,3.68,2.43,1.25,EcoRetiro SA
RES-002962,2024-04-08,2024,4,Embalaje cartón,Cajas y embalajes de productos,31.1,18.9,12.2,Municipal
RES-002963,2024-04-08,2024,4,Plástico,"Film, espumas y plásticos varios",11.5,1.5,10.01,EcoRetiro SA
RES-002964,2024-04-08,2024,4,E-waste,Componentes y productos defectuosos,5.89,4.09,1.8,VerdeLogística
RES-002965,2024-04-08,2024,4,Pilas y baterías,Pilas agotadas y baterías de litio,3.06,1.61,1.45,VerdeLogística
RES-002966,2024-04-08,2024,4,Residuo general,Residuos de oficina y comedor,10.69,1.39,9.3,EcoRetiro SA
RES-002967,2024-04-08,2024,4,Papel y cartón of.,Papel de impresión y documentos,3.7,2.71,0.99,VerdeLogística
RES-002968,2024-04-15,2024,4,Embalaje cartón,Cajas y embalajes de productos,30.6,21.82,8.78,EcoRetiro SA
RES-002969,2024-04-15,2024,4,Plástico,"Film, espumas y plásticos varios",11.59,1.51,10.09,VerdeLogística
RES-002970,2024-04-15,2024,4,E-waste,Componentes y productos defectuosos,6.87,4.89,1.97,Municipal
RES-002971,2024-04-15,2024,4,Pilas y baterías,Pilas agotadas y baterías de litio,3.39,2.09,1.3,EcoRetiro SA
RES-002972,2024-04-15,2024,4,Residuo general,Residuos de oficina y comedor,9.46,1.23,8.23,VerdeLogística
RES-002973,2024-04-15,2024,4,Papel y cartón of.,Papel de impresión y documentos,3.32,2.1,1.21,VerdeLogística
RES-002974,2024-04-22,2024,4,Embalaje cartón,Cajas y embalajes de productos,27.18,15.91,11.28,EcoRetiro SA
RES-002975,2024-04-22,2024,4,Plástico,"Film, espumas y plásticos varios",12.68,1.65,11.03,Municipal
RES-002976,2024-04-22,2024,4,E-waste,Componentes y productos defectuosos,7.03,4.16,2.87,VerdeLogística
RES-002977,2024-04-22,2024,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.05,1.45,0.6,VerdeLogística
RES-002978,2024-04-22,2024,4,Residuo general,Residuos de oficina y comedor,8.61,1.12,7.49,VerdeLogística
RES-002979,2024-04-22,2024,4,Papel y cartón of.,Papel de impresión y documentos,4.97,3.2,1.77,Municipal
RES-002980,2024-04-29,2024,4,Embalaje cartón,Cajas y embalajes de productos,29.64,18.83,10.81,VerdeLogística
RES-002981,2024-04-29,2024,4,Plástico,"Film, espumas y plásticos varios",9.29,1.21,8.08,EcoRetiro SA
RES-002982,2024-04-29,2024,4,E-waste,Componentes y productos defectuosos,5.37,3.98,1.4,VerdeLogística
RES-002983,2024-04-29,2024,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.98,1.74,1.23,VerdeLogística
RES-002984,2024-04-29,2024,4,Residuo general,Residuos de oficina y comedor,9.99,1.3,8.7,EcoRetiro SA
RES-002985,2024-04-29,2024,4,Papel y cartón of.,Papel de impresión y documentos,4.46,2.52,1.95,Municipal
RES-002986,2024-05-06,2024,5,Embalaje cartón,Cajas y embalajes de productos,29.4,18.11,11.29,VerdeLogística
RES-002987,2024-05-06,2024,5,Plástico,"Film, espumas y plásticos varios",12.07,1.57,10.5,EcoRetiro SA
RES-002988,2024-05-06,2024,5,E-waste,Componentes y productos defectuosos,8.08,5.46,2.62,EcoRetiro SA
RES-002989,2024-05-06,2024,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.7,1.37,1.33,EcoRetiro SA
RES-002990,2024-05-06,2024,5,Residuo general,Residuos de oficina y comedor,10.28,1.34,8.94,Municipal
RES-002991,2024-05-06,2024,5,Papel y cartón of.,Papel de impresión y documentos,3.7,2.92,0.78,VerdeLogística
RES-002992,2024-05-13,2024,5,Embalaje cartón,Cajas y embalajes de productos,32.1,20.18,11.92,VerdeLogística
RES-002993,2024-05-13,2024,5,Plástico,"Film, espumas y plásticos varios",15.11,1.96,13.15,VerdeLogística
RES-002994,2024-05-13,2024,5,E-waste,Componentes y productos defectuosos,6.75,4.51,2.24,EcoRetiro SA
RES-002995,2024-05-13,2024,5,Pilas y baterías,Pilas agotadas y baterías de litio,1.97,1.2,0.77,Municipal
RES-002996,2024-05-13,2024,5,Residuo general,Residuos de oficina y comedor,8.3,1.08,7.22,Municipal
RES-002997,2024-05-13,2024,5,Papel y cartón of.,Papel de impresión y documentos,3.62,2.07,1.55,EcoRetiro SA
RES-002998,2024-05-20,2024,5,Embalaje cartón,Cajas y embalajes de productos,21.85,14.35,7.5,VerdeLogística
RES-002999,2024-05-20,2024,5,Plástico,"Film, espumas y plásticos varios",9.19,1.19,7.99,Municipal
RES-003000,2024-05-20,2024,5,E-waste,Componentes y productos defectuosos,7.56,5.89,1.68,EcoRetiro SA
RES-003001,2024-05-20,2024,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.56,1.71,0.85,EcoRetiro SA
RES-003002,2024-05-20,2024,5,Residuo general,Residuos de oficina y comedor,6.2,0.81,5.4,VerdeLogística
RES-003003,2024-05-20,2024,5,Papel y cartón of.,Papel de impresión y documentos,4.07,2.62,1.44,Municipal
RES-003004,2024-05-27,2024,5,Embalaje cartón,Cajas y embalajes de productos,31.57,18.12,13.45,VerdeLogística
RES-003005,2024-05-27,2024,5,Plástico,"Film, espumas y plásticos varios",11.31,1.47,9.84,Municipal
RES-003006,2024-05-27,2024,5,E-waste,Componentes y productos defectuosos,8.08,4.85,3.23,VerdeLogística
RES-003007,2024-05-27,2024,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.36,1.67,0.69,EcoRetiro SA
RES-003008,2024-05-27,2024,5,Residuo general,Residuos de oficina y comedor,10.27,1.34,8.94,Municipal
RES-003009,2024-05-27,2024,5,Papel y cartón of.,Papel de impresión y documentos,4.31,2.6,1.71,Municipal
RES-003010,2024-06-03,2024,6,Embalaje cartón,Cajas y embalajes de productos,28.76,17.02,11.75,Municipal
RES-003011,2024-06-03,2024,6,Plástico,"Film, espumas y plásticos varios",10.09,1.31,8.77,Municipal
RES-003012,2024-06-03,2024,6,E-waste,Componentes y productos defectuosos,5.84,3.78,2.06,VerdeLogística
RES-003013,2024-06-03,2024,6,Pilas y baterías,Pilas agotadas y baterías de litio,3.07,2.25,0.82,Municipal
RES-003014,2024-06-03,2024,6,Residuo general,Residuos de oficina y comedor,10.05,1.31,8.75,VerdeLogística
RES-003015,2024-06-03,2024,6,Papel y cartón of.,Papel de impresión y documentos,3.21,1.87,1.34,Municipal
RES-003016,2024-06-10,2024,6,Embalaje cartón,Cajas y embalajes de productos,28.17,19.06,9.11,EcoRetiro SA
RES-003017,2024-06-10,2024,6,Plástico,"Film, espumas y plásticos varios",12.77,1.66,11.11,EcoRetiro SA
RES-003018,2024-06-10,2024,6,E-waste,Componentes y productos defectuosos,7.07,4.55,2.52,Municipal
RES-003019,2024-06-10,2024,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.56,1.57,0.99,EcoRetiro SA
RES-003020,2024-06-10,2024,6,Residuo general,Residuos de oficina y comedor,7.29,0.95,6.34,EcoRetiro SA
RES-003021,2024-06-10,2024,6,Papel y cartón of.,Papel de impresión y documentos,3.56,2.36,1.2,EcoRetiro SA
RES-003022,2024-06-17,2024,6,Embalaje cartón,Cajas y embalajes de productos,28.89,15.91,12.97,Municipal
RES-003023,2024-06-17,2024,6,Plástico,"Film, espumas y plásticos varios",11.4,1.48,9.92,EcoRetiro SA
RES-003024,2024-06-17,2024,6,E-waste,Componentes y productos defectuosos,6.19,4.56,1.63,VerdeLogística
RES-003025,2024-06-17,2024,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.69,1.22,1.47,VerdeLogística
RES-003026,2024-06-17,2024,6,Residuo general,Residuos de oficina y comedor,9.37,1.22,8.15,Municipal
RES-003027,2024-06-17,2024,6,Papel y cartón of.,Papel de impresión y documentos,3.09,1.71,1.37,Municipal
RES-003028,2024-06-24,2024,6,Embalaje cartón,Cajas y embalajes de productos,19.34,13.67,5.67,Municipal
RES-003029,2024-06-24,2024,6,Plástico,"Film, espumas y plásticos varios",13.57,1.76,11.81,Municipal
RES-003030,2024-06-24,2024,6,E-waste,Componentes y productos defectuosos,5.29,3.82,1.47,Municipal
RES-003031,2024-06-24,2024,6,Pilas y baterías,Pilas agotadas y baterías de litio,3.26,2.08,1.19,EcoRetiro SA
RES-003032,2024-06-24,2024,6,Residuo general,Residuos de oficina y comedor,8.04,1.05,6.99,Municipal
RES-003033,2024-06-24,2024,6,Papel y cartón of.,Papel de impresión y documentos,3.68,2.67,1.01,EcoRetiro SA
RES-003034,2024-07-01,2024,7,Embalaje cartón,Cajas y embalajes de productos,35.26,22.84,12.42,VerdeLogística
RES-003035,2024-07-01,2024,7,Plástico,"Film, espumas y plásticos varios",10.16,1.32,8.84,EcoRetiro SA
RES-003036,2024-07-01,2024,7,E-waste,Componentes y productos defectuosos,7.07,4.55,2.52,Municipal
RES-003037,2024-07-01,2024,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.52,1.58,0.95,Municipal
RES-003038,2024-07-01,2024,7,Residuo general,Residuos de oficina y comedor,9.57,1.24,8.32,EcoRetiro SA
RES-003039,2024-07-01,2024,7,Papel y cartón of.,Papel de impresión y documentos,2.68,1.8,0.88,EcoRetiro SA
RES-003040,2024-07-08,2024,7,Embalaje cartón,Cajas y embalajes de productos,34.47,21.98,12.49,Municipal
RES-003041,2024-07-08,2024,7,Plástico,"Film, espumas y plásticos varios",12.0,1.56,10.44,EcoRetiro SA
RES-003042,2024-07-08,2024,7,E-waste,Componentes y productos defectuosos,5.18,3.54,1.64,EcoRetiro SA
RES-003043,2024-07-08,2024,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.82,2.14,0.69,EcoRetiro SA
RES-003044,2024-07-08,2024,7,Residuo general,Residuos de oficina y comedor,5.99,0.78,5.21,Municipal
RES-003045,2024-07-08,2024,7,Papel y cartón of.,Papel de impresión y documentos,4.01,2.16,1.86,Municipal
RES-003046,2024-07-15,2024,7,Embalaje cartón,Cajas y embalajes de productos,31.18,19.14,12.04,EcoRetiro SA
RES-003047,2024-07-15,2024,7,Plástico,"Film, espumas y plásticos varios",12.66,1.65,11.02,EcoRetiro SA
RES-003048,2024-07-15,2024,7,E-waste,Componentes y productos defectuosos,7.26,4.76,2.5,Municipal
RES-003049,2024-07-15,2024,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.31,1.53,0.78,Municipal
RES-003050,2024-07-15,2024,7,Residuo general,Residuos de oficina y comedor,10.61,1.38,9.23,Municipal
RES-003051,2024-07-15,2024,7,Papel y cartón of.,Papel de impresión y documentos,3.87,2.71,1.16,EcoRetiro SA
RES-003052,2024-07-22,2024,7,Embalaje cartón,Cajas y embalajes de productos,23.32,15.25,8.06,EcoRetiro SA
RES-003053,2024-07-22,2024,7,Plástico,"Film, espumas y plásticos varios",10.92,1.42,9.5,Municipal
RES-003054,2024-07-22,2024,7,E-waste,Componentes y productos defectuosos,7.62,5.21,2.4,Municipal
RES-003055,2024-07-22,2024,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.29,1.51,0.78,Municipal
RES-003056,2024-07-22,2024,7,Residuo general,Residuos de oficina y comedor,9.1,1.18,7.92,EcoRetiro SA
RES-003057,2024-07-22,2024,7,Papel y cartón of.,Papel de impresión y documentos,3.94,2.65,1.29,VerdeLogística
RES-003058,2024-07-29,2024,7,Embalaje cartón,Cajas y embalajes de productos,29.75,16.75,13.0,VerdeLogística
RES-003059,2024-07-29,2024,7,Plástico,"Film, espumas y plásticos varios",14.4,1.87,12.53,Municipal
RES-003060,2024-07-29,2024,7,E-waste,Componentes y productos defectuosos,7.9,5.18,2.72,EcoRetiro SA
RES-003061,2024-07-29,2024,7,Pilas y baterías,Pilas agotadas y baterías de litio,2.67,1.84,0.83,EcoRetiro SA
RES-003062,2024-07-29,2024,7,Residuo general,Residuos de oficina y comedor,8.34,1.08,7.25,Municipal
RES-003063,2024-07-29,2024,7,Papel y cartón of.,Papel de impresión y documentos,4.41,2.29,2.13,Municipal
RES-003064,2024-08-05,2024,8,Embalaje cartón,Cajas y embalajes de productos,21.92,13.23,8.69,VerdeLogística
RES-003065,2024-08-05,2024,8,Plástico,"Film, espumas y plásticos varios",12.37,1.61,10.76,EcoRetiro SA
RES-003066,2024-08-05,2024,8,E-waste,Componentes y productos defectuosos,6.96,4.55,2.4,VerdeLogística
RES-003067,2024-08-05,2024,8,Pilas y baterías,Pilas agotadas y baterías de litio,2.45,1.54,0.91,EcoRetiro SA
RES-003068,2024-08-05,2024,8,Residuo general,Residuos de oficina y comedor,7.52,0.98,6.54,Municipal
RES-003069,2024-08-05,2024,8,Papel y cartón of.,Papel de impresión y documentos,2.95,1.67,1.28,Municipal
RES-003070,2024-08-12,2024,8,Embalaje cartón,Cajas y embalajes de productos,24.62,13.74,10.88,Municipal
RES-003071,2024-08-12,2024,8,Plástico,"Film, espumas y plásticos varios",9.24,1.2,8.04,VerdeLogística
RES-003072,2024-08-12,2024,8,E-waste,Componentes y productos defectuosos,6.54,4.7,1.84,VerdeLogística
RES-003073,2024-08-12,2024,8,Pilas y baterías,Pilas agotadas y baterías de litio,2.64,1.56,1.08,Municipal
RES-003074,2024-08-12,2024,8,Residuo general,Residuos de oficina y comedor,8.34,1.08,7.25,EcoRetiro SA
RES-003075,2024-08-12,2024,8,Papel y cartón of.,Papel de impresión y documentos,4.78,2.95,1.83,VerdeLogística
RES-003076,2024-08-19,2024,8,Embalaje cartón,Cajas y embalajes de productos,24.65,15.56,9.09,Municipal
RES-003077,2024-08-19,2024,8,Plástico,"Film, espumas y plásticos varios",10.77,1.4,9.37,EcoRetiro SA
RES-003078,2024-08-19,2024,8,E-waste,Componentes y productos defectuosos,5.94,3.88,2.07,Municipal
RES-003079,2024-08-19,2024,8,Pilas y baterías,Pilas agotadas y baterías de litio,2.95,1.67,1.29,VerdeLogística
RES-003080,2024-08-19,2024,8,Residuo general,Residuos de oficina y comedor,9.84,1.28,8.56,VerdeLogística
RES-003081,2024-08-19,2024,8,Papel y cartón of.,Papel de impresión y documentos,4.27,2.9,1.37,VerdeLogística
RES-003082,2024-08-26,2024,8,Embalaje cartón,Cajas y embalajes de productos,34.02,23.3,10.72,Municipal
RES-003083,2024-08-26,2024,8,Plástico,"Film, espumas y plásticos varios",10.55,1.37,9.18,VerdeLogística
RES-003084,2024-08-26,2024,8,E-waste,Componentes y productos defectuosos,8.66,5.92,2.74,VerdeLogística
RES-003085,2024-08-26,2024,8,Pilas y baterías,Pilas agotadas y baterías de litio,3.33,1.76,1.57,Municipal
RES-003086,2024-08-26,2024,8,Residuo general,Residuos de oficina y comedor,12.63,1.64,10.99,Municipal
RES-003087,2024-08-26,2024,8,Papel y cartón of.,Papel de impresión y documentos,4.2,2.86,1.34,EcoRetiro SA
RES-003088,2024-09-02,2024,9,Embalaje cartón,Cajas y embalajes de productos,25.38,17.72,7.66,EcoRetiro SA
RES-003089,2024-09-02,2024,9,Plástico,"Film, espumas y plásticos varios",13.9,1.81,12.09,Municipal
RES-003090,2024-09-02,2024,9,E-waste,Componentes y productos defectuosos,5.02,3.45,1.57,VerdeLogística
RES-003091,2024-09-02,2024,9,Pilas y baterías,Pilas agotadas y baterías de litio,2.24,1.54,0.7,VerdeLogística
RES-003092,2024-09-02,2024,9,Residuo general,Residuos de oficina y comedor,7.86,1.02,6.84,VerdeLogística
RES-003093,2024-09-02,2024,9,Papel y cartón of.,Papel de impresión y documentos,4.43,2.86,1.57,VerdeLogística
RES-003094,2024-09-09,2024,9,Embalaje cartón,Cajas y embalajes de productos,32.76,23.35,9.41,Municipal
RES-003095,2024-09-09,2024,9,Plástico,"Film, espumas y plásticos varios",12.31,1.6,10.71,EcoRetiro SA
RES-003096,2024-09-09,2024,9,E-waste,Componentes y productos defectuosos,5.93,4.1,1.83,VerdeLogística
RES-003097,2024-09-09,2024,9,Pilas y baterías,Pilas agotadas y baterías de litio,2.44,1.62,0.83,VerdeLogística
RES-003098,2024-09-09,2024,9,Residuo general,Residuos de oficina y comedor,8.79,1.14,7.65,EcoRetiro SA
RES-003099,2024-09-09,2024,9,Papel y cartón of.,Papel de impresión y documentos,2.72,1.78,0.94,EcoRetiro SA
RES-003100,2024-09-16,2024,9,Embalaje cartón,Cajas y embalajes de productos,26.81,17.95,8.86,EcoRetiro SA
RES-003101,2024-09-16,2024,9,Plástico,"Film, espumas y plásticos varios",11.72,1.52,10.19,EcoRetiro SA
RES-003102,2024-09-16,2024,9,E-waste,Componentes y productos defectuosos,6.28,4.95,1.33,VerdeLogística
RES-003103,2024-09-16,2024,9,Pilas y baterías,Pilas agotadas y baterías de litio,2.36,1.55,0.82,EcoRetiro SA
RES-003104,2024-09-16,2024,9,Residuo general,Residuos de oficina y comedor,11.92,1.55,10.37,Municipal
RES-003105,2024-09-16,2024,9,Papel y cartón of.,Papel de impresión y documentos,3.16,2.22,0.93,EcoRetiro SA
RES-003106,2024-09-23,2024,9,Embalaje cartón,Cajas y embalajes de productos,26.15,16.6,9.54,VerdeLogística
RES-003107,2024-09-23,2024,9,Plástico,"Film, espumas y plásticos varios",12.48,1.62,10.86,EcoRetiro SA
RES-003108,2024-09-23,2024,9,E-waste,Componentes y productos defectuosos,7.99,4.66,3.33,VerdeLogística
RES-003109,2024-09-23,2024,9,Pilas y baterías,Pilas agotadas y baterías de litio,2.58,1.55,1.03,VerdeLogística
RES-003110,2024-09-23,2024,9,Residuo general,Residuos de oficina y comedor,10.2,1.33,8.87,EcoRetiro SA
RES-003111,2024-09-23,2024,9,Papel y cartón of.,Papel de impresión y documentos,4.26,2.95,1.31,Municipal
RES-003112,2024-09-30,2024,9,Embalaje cartón,Cajas y embalajes de productos,25.89,14.97,10.92,Municipal
RES-003113,2024-09-30,2024,9,Plástico,"Film, espumas y plásticos varios",11.48,1.49,9.98,VerdeLogística
RES-003114,2024-09-30,2024,9,E-waste,Componentes y productos defectuosos,5.56,3.8,1.76,Municipal
RES-003115,2024-09-30,2024,9,Pilas y baterías,Pilas agotadas y baterías de litio,3.01,1.8,1.21,VerdeLogística
RES-003116,2024-09-30,2024,9,Residuo general,Residuos de oficina y comedor,10.03,1.3,8.73,VerdeLogística
RES-003117,2024-09-30,2024,9,Papel y cartón of.,Papel de impresión y documentos,3.28,2.4,0.88,EcoRetiro SA
RES-003118,2024-10-07,2024,10,Embalaje cartón,Cajas y embalajes de productos,33.92,21.87,12.05,Municipal
RES-003119,2024-10-07,2024,10,Plástico,"Film, espumas y plásticos varios",13.13,1.71,11.42,VerdeLogística
RES-003120,2024-10-07,2024,10,E-waste,Componentes y productos defectuosos,7.68,4.39,3.28,Municipal
RES-003121,2024-10-07,2024,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.66,1.62,1.04,EcoRetiro SA
RES-003122,2024-10-07,2024,10,Residuo general,Residuos de oficina y comedor,9.47,1.23,8.24,Municipal
RES-003123,2024-10-07,2024,10,Papel y cartón of.,Papel de impresión y documentos,3.53,2.3,1.23,Municipal
RES-003124,2024-10-14,2024,10,Embalaje cartón,Cajas y embalajes de productos,33.52,19.29,14.22,EcoRetiro SA
RES-003125,2024-10-14,2024,10,Plástico,"Film, espumas y plásticos varios",8.69,1.13,7.56,VerdeLogística
RES-003126,2024-10-14,2024,10,E-waste,Componentes y productos defectuosos,6.36,4.59,1.77,Municipal
RES-003127,2024-10-14,2024,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.15,1.32,0.82,EcoRetiro SA
RES-003128,2024-10-14,2024,10,Residuo general,Residuos de oficina y comedor,10.93,1.42,9.51,VerdeLogística
RES-003129,2024-10-14,2024,10,Papel y cartón of.,Papel de impresión y documentos,4.49,3.12,1.37,EcoRetiro SA
RES-003130,2024-10-21,2024,10,Embalaje cartón,Cajas y embalajes de productos,31.25,22.35,8.9,Municipal
RES-003131,2024-10-21,2024,10,Plástico,"Film, espumas y plásticos varios",11.05,1.44,9.61,EcoRetiro SA
RES-003132,2024-10-21,2024,10,E-waste,Componentes y productos defectuosos,7.53,4.5,3.03,VerdeLogística
RES-003133,2024-10-21,2024,10,Pilas y baterías,Pilas agotadas y baterías de litio,3.08,2.21,0.87,EcoRetiro SA
RES-003134,2024-10-21,2024,10,Residuo general,Residuos de oficina y comedor,10.22,1.33,8.89,EcoRetiro SA
RES-003135,2024-10-21,2024,10,Papel y cartón of.,Papel de impresión y documentos,3.53,2.45,1.08,EcoRetiro SA
RES-003136,2024-10-28,2024,10,Embalaje cartón,Cajas y embalajes de productos,29.37,18.03,11.34,EcoRetiro SA
RES-003137,2024-10-28,2024,10,Plástico,"Film, espumas y plásticos varios",12.81,1.67,11.15,VerdeLogística
RES-003138,2024-10-28,2024,10,E-waste,Componentes y productos defectuosos,4.87,3.45,1.42,Municipal
RES-003139,2024-10-28,2024,10,Pilas y baterías,Pilas agotadas y baterías de litio,2.1,1.46,0.63,EcoRetiro SA
RES-003140,2024-10-28,2024,10,Residuo general,Residuos de oficina y comedor,7.22,0.94,6.28,EcoRetiro SA
RES-003141,2024-10-28,2024,10,Papel y cartón of.,Papel de impresión y documentos,3.49,2.37,1.12,EcoRetiro SA
RES-003142,2024-11-04,2024,11,Embalaje cartón,Cajas y embalajes de productos,33.3,20.15,13.15,EcoRetiro SA
RES-003143,2024-11-04,2024,11,Plástico,"Film, espumas y plásticos varios",10.15,1.32,8.83,EcoRetiro SA
RES-003144,2024-11-04,2024,11,E-waste,Componentes y productos defectuosos,7.87,6.08,1.78,VerdeLogística
RES-003145,2024-11-04,2024,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.14,1.03,1.11,VerdeLogística
RES-003146,2024-11-04,2024,11,Residuo general,Residuos de oficina y comedor,11.42,1.48,9.94,Municipal
RES-003147,2024-11-04,2024,11,Papel y cartón of.,Papel de impresión y documentos,3.64,2.15,1.49,VerdeLogística
RES-003148,2024-11-11,2024,11,Embalaje cartón,Cajas y embalajes de productos,29.71,23.06,6.64,Municipal
RES-003149,2024-11-11,2024,11,Plástico,"Film, espumas y plásticos varios",12.94,1.68,11.26,EcoRetiro SA
RES-003150,2024-11-11,2024,11,E-waste,Componentes y productos defectuosos,7.62,5.03,2.59,Municipal
RES-003151,2024-11-11,2024,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.66,2.02,0.64,VerdeLogística
RES-003152,2024-11-11,2024,11,Residuo general,Residuos de oficina y comedor,8.04,1.05,7.0,VerdeLogística
RES-003153,2024-11-11,2024,11,Papel y cartón of.,Papel de impresión y documentos,4.14,2.68,1.46,Municipal
RES-003154,2024-11-18,2024,11,Embalaje cartón,Cajas y embalajes de productos,29.17,16.79,12.38,EcoRetiro SA
RES-003155,2024-11-18,2024,11,Plástico,"Film, espumas y plásticos varios",12.52,1.63,10.9,Municipal
RES-003156,2024-11-18,2024,11,E-waste,Componentes y productos defectuosos,7.42,4.73,2.69,Municipal
RES-003157,2024-11-18,2024,11,Pilas y baterías,Pilas agotadas y baterías de litio,3.02,1.98,1.04,Municipal
RES-003158,2024-11-18,2024,11,Residuo general,Residuos de oficina y comedor,6.34,0.82,5.51,EcoRetiro SA
RES-003159,2024-11-18,2024,11,Papel y cartón of.,Papel de impresión y documentos,4.03,2.31,1.71,EcoRetiro SA
RES-003160,2024-11-25,2024,11,Embalaje cartón,Cajas y embalajes de productos,35.76,27.6,8.16,VerdeLogística
RES-003161,2024-11-25,2024,11,Plástico,"Film, espumas y plásticos varios",13.56,1.76,11.8,EcoRetiro SA
RES-003162,2024-11-25,2024,11,E-waste,Componentes y productos defectuosos,6.82,4.7,2.12,EcoRetiro SA
RES-003163,2024-11-25,2024,11,Pilas y baterías,Pilas agotadas y baterías de litio,2.2,1.52,0.68,VerdeLogística
RES-003164,2024-11-25,2024,11,Residuo general,Residuos de oficina y comedor,8.19,1.06,7.13,VerdeLogística
RES-003165,2024-11-25,2024,11,Papel y cartón of.,Papel de impresión y documentos,4.77,2.79,1.97,Municipal
RES-003166,2024-12-02,2024,12,Embalaje cartón,Cajas y embalajes de productos,22.21,14.2,8.01,Municipal
RES-003167,2024-12-02,2024,12,Plástico,"Film, espumas y plásticos varios",12.83,1.67,11.16,Municipal
RES-003168,2024-12-02,2024,12,E-waste,Componentes y productos defectuosos,9.19,5.54,3.65,VerdeLogística
RES-003169,2024-12-02,2024,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.5,1.63,0.88,VerdeLogística
RES-003170,2024-12-02,2024,12,Residuo general,Residuos de oficina y comedor,7.83,1.02,6.81,VerdeLogística
