id_tiempo,fecha,anio,mes,dia,trimestre,semana,nombre_mes,dia_semana,es_finde
20220307,2022-03-07,2022,3,7,1,10,March,Monday,0
20220308,2022-03-08,2022,3,8,1,10,March,Tuesday,0
20220309,2022-03-09,2022,3,9,1,10,March,Wednesday,0
20220310,2022-03-10,2022,3,10,1,10,March,Thursday,0
20220311,2022-03-11,2022,3,11,1,10,March,Friday,0
20220312,2022-03-12,2022,3,12,1,10,March,Saturday,1
20220314,2022-03-14,2022,3,14,1,11,March,Monday,0
20220315,2022-03-15,2022,3,15,1,11,March,Tuesday,0
20220316,2022-03-16,2022,3,16,1,11,March,Wednesday,0
20220317,2022-03-17,2022,3,17,1,11,March,Thursday,0
20220318,2022-03-18,2022,3,18,1,11,March,Friday,0
20220319,2022-03-19,2022,3,19,1,11,March,Saturday,1
20220321,2022-03-21,2022,3,21,1,12,March,Monday,0
20220322,2022-03-22,2022,3,22,1,12,March,Tuesday,0
20220323,2022-03-23,2022,3,23,1,12,March,Wednesday,0
20220324,2022-03-24,2022,3,24,1,12,March,Thursday,0
20220325,2022-03-25,2022,3,25,1,12,March,Friday,0
20220326,2022-03-26,2022,3,26,1,12,March,Saturday,1
20220328,2022-03-28,2022,3,28,1,13,March,Monday,0
20220329,2022-03-29,2022,3,29,1,13,March,Tuesday,0
20220330,2022-03-30,2022,3,30,1,13,March,Wednesday,0
20220331,2022-03-31,2022,3,31,1,13,March,Thursday,0
20220401,2022-04-01,2022,4,1,2,13,April,Friday,0
20220402,2022-04-02,2022,4,2,2,13,April,Saturday,1
20220403,2022-04-03,2022,4,3,2,13,April,Sunday,1
20220404,2022-04-04,2022,4,4,2,14,April,Monday,0
20220405,2022-04-05,2022,4,5,2,14,April,Tuesday,0
20220406,2022-04-06,2022,4,6,2,14,April,Wednesday,0
20220407,2022-04-07,2022,4,7,2,14,April,Thursday,0
20220408,2022-04-08,2022,4,8,2,14,April,Friday,0
20220409,2022-04-09,2022,4,9,2,14,April,Saturday,1
20220411,2022-04-11,2022,4,11,2,15,April,Monday,0
20220412,2022-04-12,2022,4,12,2,15,April,Tuesday,0
20220413,2022-04-13,2022,4,13,2,15,April,Wednesday,0
20220414,2022-04-14,2022,4,14,2,15,April,Thursday,0
20220415,2022-04-15,2022,4,15,2,15,April,Friday,0
20220416,2022-04-16,2022,4,16,2,15,April,Saturday,1
20220417,2022-04-17,2022,4,17,2,15,April,Sunday,1
20220418,2022-04-18,2022,4,18,2,16,April,Monday,0
20220419,2022-04-19,2022,4,19,2,16,April,Tuesday,0
20220420,2022-04-20,2022,4,20,2,16,April,Wednesday,0
20220421,2022-04-21,2022,4,21,2,16,April,Thursday,0
20220422,2022-04-22,2022,4,22,2,16,April,Friday,0
20220423,2022-04-23,2022,4,23,2,16,April,Saturday,1
20220425,2022-04-25,2022,4,25,2,17,April,Monday,0
20220426,2022-04-26,2022,4,26,2,17,April,Tuesday,0
20220427,2022-04-27,2022,4,27,2,17,April,Wednesday,0
20220428,2022-04-28,2022,4,28,2,17,April,Thursday,0
20220429,2022-04-29,2022,4,29,2,17,April,Friday,0
20220430,2022-04-30,2022,4,30,2,17,April,Saturday,1
20220501,2022-05-01,2022,5,1,2,17,May,Sunday,1
20220502,2022-05-02,2022,5,2,2,18,May,Monday,0
20220503,2022-05-03,2022,5,3,2,18,May,Tuesday,0
20220504,2022-05-04,2022,5,4,2,18,May,Wednesday,0
20220505,2022-05-05,2022,5,5,2,18,May,Thursday,0
20220506,2022-05-06,2022,5,6,2,18,May,Friday,0
20220507,2022-05-07,2022,5,7,2,18,May,Saturday,1
20220509,2022-05-09,2022,5,9,2,19,May,Monday,0
20220510,2022-05-10,2022,5,10,2,19,May,Tuesday,0
20220511,2022-05-11,2022,5,11,2,19,May,Wednesday,0
20220512,2022-05-12,2022,5,12,2,19,May,Thursday,0
20220513,2022-05-13,2022,5,13,2,19,May,Friday,0
20220514,2022-05-14,2022,5,14,2,19,May,Saturday,1
20220516,2022-05-16,2022,5,16,2,20,May,Monday,0
20220517,2022-05-17,2022,5,17,2,20,May,Tuesday,0
20220518,2022-05-18,2022,5,18,2,20,May,Wednesday,0
20220519,2022-05-19,2022,5,19,2,20,May,Thursday,0
20220520,2022-05-20,2022,5,20,2,20,May,Friday,0
20220521,2022-05-21,2022,5,21,2,20,May,Saturday,1
20220523,2022-05-23,2022,5,23,2,21,May,Monday,0
20220524,2022-05-24,2022,5,24,2,21,May,Tuesday,0
20220525,2022-05-25,2022,5,25,2,21,May,Wednesday,0
20220526,2022-05-26,2022,5,26,2,21,May,Thursday,0
20220527,2022-05-27,2022,5,27,2,21,May,Friday,0
20220528,2022-05-28,2022,5,28,2,21,May,Saturday,1
20220530,2022-05-30,2022,5,30,2,22,May,Monday,0
20220531,2022-05-31,2022,5,31,2,22,May,Tuesday,0
20220601,2022-06-01,2022,6,1,2,22,June,Wednesday,0
20220602,2022-06-02,2022,6,2,2,22,June,Thursday,0
20220603,2022-06-03,2022,6,3,2,22,June,Friday,0
20220604,2022-06-04,2022,6,4,2,22,June,Saturday,1
20220605,2022-06-05,2022,6,5,2,22,June,Sunday,1
20220606,2022-06-06,2022,6,6,2,23,June,Monday,0
20220607,2022-06-07,2022,6,7,2,23,June,Tuesday,0
20220608,2022-06-08,2022,6,8,2,23,June,Wednesday,0
20220609,2022-06-09,2022,6,9,2,23,June,Thursday,0
20220610,2022-06-10,2022,6,10,2,23,June,Friday,0
20220611,2022-06-11,2022,6,11,2,23,June,Saturday,1
20220613,2022-06-13,2022,6,13,2,24,June,Monday,0
20220614,2022-06-14,2022,6,14,2,24,June,Tuesday,0
20220615,2022-06-15,2022,6,15,2,24,June,Wednesday,0
20220616,2022-06-16,2022,6,16,2,24,June,Thursday,0
20220617,2022-06-17,2022,6,17,2,24,June,Friday,0
20220618,2022-06-18,2022,6,18,2,24,June,Saturday,1
20220619,2022-06-19,2022,6,19,2,24,June,Sunday,1
20220620,2022-06-20,2022,6,20,2,25,June,Monday,0
20220621,2022-06-21,2022,6,21,2,25,June,Tuesday,0
20220622,2022-06-22,2022,6,22,2,25,June,Wednesday,0
20220623,2022-06-23,2022,6,23,2,25,June,Thursday,0
20220624,2022-06-24,2022,6,24,2,25,June,Friday,0
20220625,2022-06-25,2022,6,25,2,25,June,Saturday,1
20220627,2022-06-27,2022,6,27,2,26,June,Monday,0
20220628,2022-06-28,2022,6,28,2,26,June,Tuesday,0
20220629,2022-06-29,2022,6,29,2,26,June,Wednesday,0
20220630,2022-06-30,2022,6,30,2,26,June,Thursday,0
20220701,2022-07-01,2022,7,1,3,26,July,Friday,0
20220702,2022-07-02,2022,7,2,3,26,July,Saturday,1
20220704,2022-07-04,2022,7,4,3,27,July,Monday,0
20220705,2022-07-05,2022,7,5,3,27,July,Tuesday,0
20220706,2022-07-06,2022,7,6,3,27,July,Wednesday,0
20220707,2022-07-07,2022,7,7,3,27,July,Thursday,0
20220708,2022-07-08,2022,7,8,3,27,July,Friday,0
20220709,2022-07-09,2022,7,9,3,27,July,Saturday,1
20220711,2022-07-11,2022,7,11,3,28,July,Monday,0
20220712,2022-07-12,2022,7,12,3,28,July,Tuesday,0
20220713,2022-07-13,2022,7,13,3,28,July,Wednesday,0
20220714,2022-07-14,2022,7,14,3,28,July,Thursday,0
20220715,2022-07-15,2022,7,15,3,28,July,Friday,0
20220716,2022-07-16,2022,7,16,3,28,July,Saturday,1
20220717,2022-07-17,2022,7,17,3,28,July,Sunday,1
20220718,2022-07-18,2022,7,18,3,29,July,Monday,0
20220719,2022-07-19,2022,7,19,3,29,July,Tuesday,0
20220720,2022-07-20,2022,7,20,3,29,July,Wednesday,0
20220721,2022-07-21,2022,7,21,3,29,July,Thursday,0
20220722,2022-07-22,2022,7,22,3,29,July,Friday,0
20220723,2022-07-23,2022,7,23,3,29,July,Saturday,1
20220724,2022-07-24,2022,7,24,3,29,July,Sunday,1
20220725,2022-07-25,2022,7,25,3,30,July,Monday,0
20220726,2022-07-26,2022,7,26,3,30,July,Tuesday,0
20220727,2022-07-27,2022,7,27,3,30,July,Wednesday,0
20220728,2022-07-28,2022,7,28,3,30,July,Thursday,0
20220729,2022-07-29,2022,7,29,3,30,July,Friday,0
20220730,2022-07-30,2022,7,30,3,30,July,Saturday,1
20220801,2022-08-01,2022,8,1,3,31,August,Monday,0
20220802,2022-08-02,2022,8,2,3,31,August,Tuesday,0
20220803,2022-08-03,2022,8,3,3,31,August,Wednesday,0
20220804,2022-08-04,2022,8,4,3,31,August,Thursday,0
20220805,2022-08-05,2022,8,5,3,31,August,Friday,0
20220806,2022-08-06,2022,8,6,3,31,August,Saturday,1
20220808,2022-08-08,2022,8,8,3,32,August,Monday,0
20220809,2022-08-09,2022,8,9,3,32,August,Tuesday,0
20220810,2022-08-10,2022,8,10,3,32,August,Wednesday,0
20220811,2022-08-11,2022,8,11,3,32,August,Thursday,0
20220812,2022-08-12,2022,8,12,3,32,August,Friday,0
20220813,2022-08-13,2022,8,13,3,32,August,Saturday,1
20220814,2022-08-14,2022,8,14,3,32,August,Sunday,1
20220815,2022-08-15,2022,8,15,3,33,August,Monday,0
20220816,2022-08-16,2022,8,16,3,33,August,Tuesday,0
20220817,2022-08-17,2022,8,17,3,33,August,Wednesday,0
20220818,2022-08-18,2022,8,18,3,33,August,Thursday,0
20220819,2022-08-19,2022,8,19,3,33,August,Friday,0
20220820,2022-08-20,2022,8,20,3,33,August,Saturday,1
20220821,2022-08-21,2022,8,21,3,33,August,Sunday,1
20220822,2022-08-22,2022,8,22,3,34,August,Monday,0
20220823,2022-08-23,2022,8,23,3,34,August,Tuesday,0
20220824,2022-08-24,2022,8,24,3,34,August,Wednesday,0
20220825,2022-08-25,2022,8,25,3,34,August,Thursday,0
20220826,2022-08-26,2022,8,26,3,34,August,Friday,0
20220827,2022-08-27,2022,8,27,3,34,August,Saturday,1
20220829,2022-08-29,2022,8,29,3,35,August,Monday,0
20220830,2022-08-30,2022,8,30,3,35,August,Tuesday,0
20220831,2022-08-31,2022,8,31,3,35,August,Wednesday,0
20220901,2022-09-01,2022,9,1,3,35,September,Thursday,0
20220902,2022-09-02,2022,9,2,3,35,September,Friday,0
20220903,2022-09-03,2022,9,3,3,35,September,Saturday,1
20220905,2022-09-05,2022,9,5,3,36,September,Monday,0
20220906,2022-09-06,2022,9,6,3,36,September,Tuesday,0
20220907,2022-09-07,2022,9,7,3,36,September,Wednesday,0
20220908,2022-09-08,2022,9,8,3,36,September,Thursday,0
20220909,2022-09-09,2022,9,9,3,36,September,Friday,0
20220910,2022-09-10,2022,9,10,3,36,September,Saturday,1
20220911,2022-09-11,2022,9,11,3,36,September,Sunday,1
20220912,2022-09-12,2022,9,12,3,37,September,Monday,0
20220913,2022-09-13,2022,9,13,3,37,September,Tuesday,0
20220914,2022-09-14,2022,9,14,3,37,September,Wednesday,0
20220915,2022-09-15,2022,9,15,3,37,September,Thursday,0
20220916,2022-09-16,2022,9,16,3,37,September,Friday,0
20220917,2022-09-17,2022,9,17,3,37,September,Saturday,1
20220918,2022-09-18,2022,9,18,3,37,September,Sunday,1
20220919,2022-09-19,2022,9,19,3,38,September,Monday,0
20220920,2022-09-20,2022,9,20,3,38,September,Tuesday,0
20220921,2022-09-21,2022,9,21,3,38,September,Wednesday,0
20220922,2022-09-22,2022,9,22,3,38,September,Thursday,0
20220923,2022-09-23,2022,9,23,3,38,September,Friday,0
20220924,2022-09-24,2022,9,24,3,38,September,Saturday,1
20220926,2022-09-26,2022,9,26,3,39,September,Monday,0
20220927,2022-09-27,2022,9,27,3,39,September,Tuesday,0
20220928,2022-09-28,2022,9,28,3,39,September,Wednesday,0
20220929,2022-09-29,2022,9,29,3,39,September,Thursday,0
20220930,2022-09-30,2022,9,30,3,39,September,Friday,0
20221001,2022-10-01,2022,10,1,4,39,October,Saturday,1
20221003,2022-10-03,2022,10,3,4,40,October,Monday,0
20221004,2022-10-04,2022,10,4,4,40,October,Tuesday,0
20221005,2022-10-05,2022,10,5,4,40,October,Wednesday,0
20221006,2022-10-06,2022,10,6,4,40,October,Thursday,0
20221007,2022-10-07,2022,10,7,4,40,October,Friday,0
20221008,2022-10-08,2022,10,8,4,40,October,Saturday,1
20221009,2022-10-09,2022,10,9,4,40,October,Sunday,1
20221010,2022-10-10,2022,10,10,4,41,October,Monday,0
20221011,2022-10-11,2022,10,11,4,41,October,Tuesday,0
20221012,2022-10-12,2022,10,12,4,41,October,Wednesday,0
20221013,2022-10-13,2022,10,13,4,41,October,Thursday,0
20221014,2022-10-14,2022,10,14,4,41,October,Friday,0
20221015,2022-10-15,2022,10,15,4,41,October,Saturday,1
20221017,2022-10-17,2022,10,17,4,42,October,Monday,0
20221018,2022-10-18,2022,10,18,4,42,October,Tuesday,0
20221019,2022-10-19,2022,10,19,4,42,October,Wednesday,0
20221020,2022-10-20,2022,10,20,4,42,October,Thursday,0
20221021,2022-10-21,2022,10,21,4,42,October,Friday,0
20221022,2022-10-22,2022,10,22,4,42,October,Saturday,1
20221024,2022-10-24,2022,10,24,4,43,October,Monday,0
20221025,2022-10-25,2022,10,25,4,43,October,Tuesday,0
20221026,2022-10-26,2022,10,26,4,43,October,Wednesday,0
20221027,2022-10-27,2022,10,27,4,43,October,Thursday,0
20221028,2022-10-28,2022,10,28,4,43,October,Friday,0
20221029,2022-10-29,2022,10,29,4,43,October,Saturday,1
20221031,2022-10-31,2022,10,31,4,44,October,Monday,0
20221101,2022-11-01,2022,11,1,4,44,November,Tuesday,0
20221102,2022-11-02,2022,11,2,4,44,November,Wednesday,0
20221103,2022-11-03,2022,11,3,4,44,November,Thursday,0
20221104,2022-11-04,2022,11,4,4,44,November,Friday,0
20221105,2022-11-05,2022,11,5,4,44,November,Saturday,1
20221106,2022-11-06,2022,11,6,4,44,November,Sunday,1
20221107,2022-11-07,2022,11,7,4,45,November,Monday,0
20221108,2022-11-08,2022,11,8,4,45,November,Tuesday,0
20221109,2022-11-09,2022,11,9,4,45,November,Wednesday,0
20221110,2022-11-10,2022,11,10,4,45,November,Thursday,0
20221111,2022-11-11,2022,11,11,4,45,November,Friday,0
20221112,2022-11-12,2022,11,12,4,45,November,Saturday,1
20221113,2022-11-13,2022,11,13,4,45,November,Sunday,1
20221114,2022-11-14,2022,11,14,4,46,November,Monday,0
20221115,2022-11-15,2022,11,15,4,46,November,Tuesday,0
20221116,2022-11-16,2022,11,16,4,46,November,Wednesday,0
20221117,2022-11-17,2022,11,17,4,46,November,Thursday,0
20221118,2022-11-18,2022,11,18,4,46,November,Friday,0
20221119,2022-11-19,2022,11,19,4,46,November,Saturday,1
20221121,2022-11-21,2022,11,21,4,47,November,Monday,0
20221122,2022-11-22,2022,11,22,4,47,November,Tuesday,0
20221123,2022-11-23,2022,11,23,4,47,November,Wednesday,0
20221124,2022-11-24,2022,11,24,4,47,November,Thursday,0
20221125,2022-11-25,2022,11,25,4,47,November,Friday,0
20221126,2022-11-26,2022,11,26,4,47,November,Saturday,1
20221128,2022-11-28,2022,11,28,4,48,November,Monday,0
20221129,2022-11-29,2022,11,29,4,48,November,Tuesday,0
20221130,2022-11-30,2022,11,30,4,48,November,Wednesday,0
20221201,2022-12-01,2022,12,1,4,48,December,Thursday,0
20221202,2022-12-02,2022,12,2,4,48,December,Friday,0
20221203,2022-12-03,2022,12,3,4,48,December,Saturday,1
20221205,2022-12-05,2022,12,5,4,49,December,Monday,0
20221206,2022-12-06,2022,12,6,4,49,December,Tuesday,0
20221207,2022-12-07,2022,12,7,4,49,December,Wednesday,0
20221208,2022-12-08,2022,12,8,4,49,December,Thursday,0
20221209,2022-12-09,2022,12,9,4,49,December,Friday,0
20221210,2022-12-10,2022,12,10,4,49,December,Saturday,1
20221211,2022-12-11,2022,12,11,4,49,December,Sunday,1
20221212,2022-12-12,2022,12,12,4,50,December,Monday,0
20221213,2022-12-13,2022,12,13,4,50,December,Tuesday,0
20221214,2022-12-14,2022,12,14,4,50,December,Wednesday,0
20221215,2022-12-15,2022,12,15,4,50,December,Thursday,0
20221216,2022-12-16,2022,12,16,4,50,December,Friday,0
20221217,2022-12-17,2022,12,17,4,50,December,Saturday,1
20221218,2022-12-18,2022,12,18,4,50,December,Sunday,1
20221219,2022-12-19,2022,12,19,4,51,December,Monday,0
20221220,2022-12-20,2022,12,20,4,51,December,Tuesday,0
20221221,2022-12-21,2022,12,21,4,51,December,Wednesday,0
20221222,2022-12-22,2022,12,22,4,51,December,Thursday,0
20221223,2022-12-23,2022,12,23,4,51,December,Friday,0
20221224,2022-12-24,2022,12,24,4,51,December,Saturday,1
20221226,2022-12-26,2022,12,26,4,52,December,Monday,0
20221227,2022-12-27,2022,12,27,4,52,December,Tuesday,0
20221228,2022-12-28,2022,12,28,4,52,December,Wednesday,0
20221229,2022-12-29,2022,12,29,4,52,December,Thursday,0
20221230,2022-12-30,2022,12,30,4,52,December,Friday,0
20221231,2022-12-31,2022,12,31,4,52,December,Saturday,1
20230101,2023-01-01,2023,1,1,1,52,January,Sunday,1
20230102,2023-01-02,2023,1,2,1,1,January,Monday,0
20230103,2023-01-03,2023,1,3,1,1,January,Tuesday,0
20230104,2023-01-04,2023,1,4,1,1,January,Wednesday,0
20230105,2023-01-05,2023,1,5,1,1,January,Thursday,0
20230106,2023-01-06,2023,1,6,1,1,January,Friday,0
20230107,2023-01-07,2023,1,7,1,1,January,Saturday,1
20230109,2023-01-09,2023,1,9,1,2,January,Monday,0
20230110,2023-01-10,2023,1,10,1,2,January,Tuesday,0
20230111,2023-01-11,2023,1,11,1,2,January,Wednesday,0
20230112,2023-01-12,2023,1,12,1,2,January,Thursday,0
20230113,2023-01-13,2023,1,13,1,2,January,Friday,0
20230114,2023-01-14,2023,1,14,1,2,January,Saturday,1
20230116,2023-01-16,2023,1,16,1,3,January,Monday,0
20230117,2023-01-17,2023,1,17,1,3,January,Tuesday,0
20230118,2023-01-18,2023,1,18,1,3,January,Wednesday,0
20230119,2023-01-19,2023,1,19,1,3,January,Thursday,0
20230120,2023-01-20,2023,1,20,1,3,January,Friday,0
20230121,2023-01-21,2023,1,21,1,3,January,Saturday,1
20230123,2023-01-23,2023,1,23,1,4,January,Monday,0
20230124,2023-01-24,2023,1,24,1,4,January,Tuesday,0
20230125,2023-01-25,2023,1,25,1,4,January,Wednesday,0
20230126,2023-01-26,2023,1,26,1,4,January,Thursday,0
20230127,2023-01-27,2023,1,27,1,4,January,Friday,0
20230128,2023-01-28,2023,1,28,1,4,January,Saturday,1
20230130,2023-01-30,2023,1,30,1,5,January,Monday,0
20230131,2023-01-31,2023,1,31,1,5,January,Tuesday,0
20230201,2023-02-01,2023,2,1,1,5,February,Wednesday,0
20230202,2023-02-02,2023,2,2,1,5,February,Thursday,0
20230203,2023-02-03,2023,2,3,1,5,February,Friday,0
20230204,2023-02-04,2023,2,4,1,5,February,Saturday,1
20230205,2023-02-05,2023,2,5,1,5,February,Sunday,1
20230206,2023-02-06,2023,2,6,1,6,February,Monday,0
20230207,2023-02-07,2023,2,7,1,6,February,Tuesday,0
20230208,2023-02-08,2023,2,8,1,6,February,Wednesday,0
20230209,2023-02-09,2023,2,9,1,6,February,Thursday,0
20230210,2023-02-10,2023,2,10,1,6,February,Friday,0
20230211,2023-02-11,2023,2,11,1,6,February,Saturday,1
20230213,2023-02-13,2023,2,13,1,7,February,Monday,0
20230214,2023-02-14,2023,2,14,1,7,February,Tuesday,0
20230215,2023-02-15,2023,2,15,1,7,February,Wednesday,0
20230216,2023-02-16,2023,2,16,1,7,February,Thursday,0
20230217,2023-02-17,2023,2,17,1,7,February,Friday,0
20230218,2023-02-18,2023,2,18,1,7,February,Saturday,1
20230220,2023-02-20,2023,2,20,1,8,February,Monday,0
20230221,2023-02-21,2023,2,21,1,8,February,Tuesday,0
20230222,2023-02-22,2023,2,22,1,8,February,Wednesday,0
20230223,2023-02-23,2023,2,23,1,8,February,Thursday,0
20230224,2023-02-24,2023,2,24,1,8,February,Friday,0
20230225,2023-02-25,2023,2,25,1,8,February,Saturday,1
20230226,2023-02-26,2023,2,26,1,8,February,Sunday,1
20230227,2023-02-27,2023,2,27,1,9,February,Monday,0
20230228,2023-02-28,2023,2,28,1,9,February,Tuesday,0
20230301,2023-03-01,2023,3,1,1,9,March,Wednesday,0
20230302,2023-03-02,2023,3,2,1,9,March,Thursday,0
20230303,2023-03-03,2023,3,3,1,9,March,Friday,0
20230304,2023-03-04,2023,3,4,1,9,March,Saturday,1
20230305,2023-03-05,2023,3,5,1,9,March,Sunday,1
20230306,2023-03-06,2023,3,6,1,10,March,Monday,0
20230307,2023-03-07,2023,3,7,1,10,March,Tuesday,0
20230308,2023-03-08,2023,3,8,1,10,March,Wednesday,0
20230309,2023-03-09,2023,3,9,1,10,March,Thursday,0
20230310,2023-03-10,2023,3,10,1,10,March,Friday,0
20230311,2023-03-11,2023,3,11,1,10,March,Saturday,1
20230313,2023-03-13,2023,3,13,1,11,March,Monday,0
20230314,2023-03-14,2023,3,14,1,11,March,Tuesday,0
20230315,2023-03-15,2023,3,15,1,11,March,Wednesday,0
20230316,2023-03-16,2023,3,16,1,11,March,Thursday,0
20230317,2023-03-17,2023,3,17,1,11,March,Friday,0
20230318,2023-03-18,2023,3,18,1,11,March,Saturday,1
20230320,2023-03-20,2023,3,20,1,12,March,Monday,0
20230321,2023-03-21,2023,3,21,1,12,March,Tuesday,0
20230322,2023-03-22,2023,3,22,1,12,March,Wednesday,0
20230323,2023-03-23,2023,3,23,1,12,March,Thursday,0
20230324,2023-03-24,2023,3,24,1,12,March,Friday,0
20230325,2023-03-25,2023,3,25,1,12,March,Saturday,1
20230327,2023-03-27,2023,3,27,1,13,March,Monday,0
20230328,2023-03-28,2023,3,28,1,13,March,Tuesday,0
20230329,2023-03-29,2023,3,29,1,13,March,Wednesday,0
20230330,2023-03-30,2023,3,30,1,13,March,Thursday,0
20230331,2023-03-31,2023,3,31,1,13,March,Friday,0
20230401,2023-04-01,2023,4,1,2,13,April,Saturday,1
20230403,2023-04-03,2023,4,3,2,14,April,Monday,0
20230404,2023-04-04,2023,4,4,2,14,April,Tuesday,0
20230405,2023-04-05,2023,4,5,2,14,April,Wednesday,0
20230406,2023-04-06,2023,4,6,2,14,April,Thursday,0
20230407,2023-04-07,2023,4,7,2,14,April,Friday,0
20230408,2023-04-08,2023,4,8,2,14,April,Saturday,1
20230409,2023-04-09,2023,4,9,2,14,April,Sunday,1
20230410,2023-04-10,2023,4,10,2,15,April,Monday,0
20230411,2023-04-11,2023,4,11,2,15,April,Tuesday,0
20230412,2023-04-12,2023,4,12,2,15,April,Wednesday,0
20230413,2023-04-13,2023,4,13,2,15,April,Thursday,0
20230414,2023-04-14,2023,4,14,2,15,April,Friday,0
20230415,2023-04-15,2023,4,15,2,15,April,Saturday,1
20230416,2023-04-16,2023,4,16,2,15,April,Sunday,1
20230417,2023-04-17,2023,4,17,2,16,April,Monday,0
20230418,2023-04-18,2023,4,18,2,16,April,Tuesday,0
20230419,2023-04-19,2023,4,19,2,16,April,Wednesday,0
20230420,2023-04-20,2023,4,20,2,16,April,Thursday,0
20230421,2023-04-21,2023,4,21,2,16,April,Friday,0
20230422,2023-04-22,2023,4,22,2,16,April,Saturday,1
20230423,2023-04-23,2023,4,23,2,16,April,Sunday,1
20230424,2023-04-24,2023,4,24,2,17,April,Monday,0
20230425,2023-04-25,2023,4,25,2,17,April,Tuesday,0
20230426,2023-04-26,2023,4,26,2,17,April,Wednesday,0
20230427,2023-04-27,2023,4,27,2,17,April,Thursday,0
20230428,2023-04-28,2023,4,28,2,17,April,Friday,0
20230429,2023-04-29,2023,4,29,2,17,April,Saturday,1
20230501,2023-05-01,2023,5,1,2,18,May,Monday,0
20230502,2023-05-02,2023,5,2,2,18,May,Tuesday,0
20230503,2023-05-03,2023,5,3,2,18,May,Wednesday,0
20230504,2023-05-04,2023,5,4,2,18,May,Thursday,0
20230505,2023-05-05,2023,5,5,2,18,May,Friday,0
20230506,2023-05-06,2023,5,6,2,18,May,Saturday,1
20230507,2023-05-07,2023,5,7,2,18,May,Sunday,1
20230508,2023-05-08,2023,5,8,2,19,May,Monday,0
20230509,2023-05-09,2023,5,9,2,19,May,Tuesday,0
20230510,2023-05-10,2023,5,10,2,19,May,Wednesday,0
20230511,2023-05-11,2023,5,11,2,19,May,Thursday,0
20230512,2023-05-12,2023,5,12,2,19,May,Friday,0
20230513,2023-05-13,2023,5,13,2,19,May,Saturday,1
20230514,2023-05-14,2023,5,14,2,19,May,Sunday,1
20230515,2023-05-15,2023,5,15,2,20,May,Monday,0
20230516,2023-05-16,2023,5,16,2,20,May,Tuesday,0
20230517,2023-05-17,2023,5,17,2,20,May,Wednesday,0
20230518,2023-05-18,2023,5,18,2,20,May,Thursday,0
20230519,2023-05-19,2023,5,19,2,20,May,Friday,0
20230520,2023-05-20,2023,5,20,2,20,May,Saturday,1
20230522,2023-05-22,2023,5,22,2,21,May,Monday,0
20230523,2023-05-23,2023,5,23,2,21,May,Tuesday,0
20230524,2023-05-24,2023,5,24,2,21,May,Wednesday,0
20230525,2023-05-25,2023,5,25,2,21,May,Thursday,0
20230526,2023-05-26,2023,5,26,2,21,May,Friday,0
20230527,2023-05-27,2023,5,27,2,21,May,Saturday,1
20230529,2023-05-29,2023,5,29,2,22,May,Monday,0
20230530,2023-05-30,2023,5,30,2,22,May,Tuesday,0
20230531,2023-05-31,2023,5,31,2,22,May,Wednesday,0
20230601,2023-06-01,2023,6,1,2,22,June,Thursday,0
20230602,2023-06-02,2023,6,2,2,22,June,Friday,0
20230603,2023-06-03,2023,6,3,2,22,June,Saturday,1
20230605,2023-06-05,2023,6,5,2,23,June,Monday,0
20230606,2023-06-06,2023,6,6,2,23,June,Tuesday,0
20230607,2023-06-07,2023,6,7,2,23,June,Wednesday,0
20230608,2023-06-08,2023,6,8,2,23,June,Thursday,0
20230609,2023-06-09,2023,6,9,2,23,June,Friday,0
20230610,2023-06-10,2023,6,10,2,23,June,Saturday,1
20230611,2023-06-11,2023,6,11,2,23,June,Sunday,1
20230612,2023-06-12,2023,6,12,2,24,June,Monday,0
20230613,2023-06-13,2023,6,13,2,24,June,Tuesday,0
20230614,2023-06-14,2023,6,14,2,24,June,Wednesday,0
20230615,2023-06-15,2023,6,15,2,24,June,Thursday,0
20230616,2023-06-16,2023,6,16,2,24,June,Friday,0
20230617,2023-06-17,2023,6,17,2,24,June,Saturday,1
20230618,2023-06-18,2023,6,18,2,24,June,Sunday,1
20230619,2023-06-19,2023,6,19,2,25,June,Monday,0
20230620,2023-06-20,2023,6,20,2,25,June,Tuesday,0
20230621,2023-06-21,2023,6,21,2,25,June,Wednesday,0
20230622,2023-06-22,2023,6,22,2,25,June,Thursday,0
20230623,2023-06-23,2023,6,23,2,25,June,Friday,0
20230624,2023-06-24,2023,6,24,2,25,June,Saturday,1
20230626,2023-06-26,2023,6,26,2,26,June,Monday,0
20230627,2023-06-27,2023,6,27,2,26,June,Tuesday,0
20230628,2023-06-28,2023,6,28,2,26,June,Wednesday,0
20230629,2023-06-29,2023,6,29,2,26,June,Thursday,0
20230630,2023-06-30,2023,6,30,2,26,June,Friday,0
20230701,2023-07-01,2023,7,1,3,26,July,Saturday,1
20230702,2023-07-02,2023,7,2,3,26,July,Sunday,1
20230703,2023-07-03,2023,7,3,3,27,July,Monday,0
20230704,2023-07-04,2023,7,4,3,27,July,Tuesday,0
20230705,2023-07-05,2023,7,5,3,27,July,Wednesday,0
20230706,2023-07-06,2023,7,6,3,27,July,Thursday,0
20230707,2023-07-07,2023,7,7,3,27,July,Friday,0
20230708,2023-07-08,2023,7,8,3,27,July,Saturday,1
20230709,2023-07-09,2023,7,9,3,27,July,Sunday,1
20230710,2023-07-10,2023,7,10,3,28,July,Monday,0
